(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(52.250301388888886, 21.010571388888888)
(52.250195, 21.010618055555554)
(52.24990972222222, 21.01113638888889)
(52.24939138888889, 21.012108055555554)
(52.24952805555556, 21.01189638888889)
(None, None)
(None, None)
(52.24663138888889, 21.01398138888889)
(52.246519722222224, 21.01388638888889)
(52.24651472222222, 21.013868055555555)
(52.246518055555555, 21.01386972222222)
(52.246495, 21.01388138888889)
(52.24651472222222, 21.01388638888889)
(52.24651638888889, 21.01385)
(52.24652638888889, 21.013858055555556)
(52.24652638888889, 21.013873055555557)
(52.24652805555556, 21.013874722222223)
(52.246538055555554, 21.01388972222222)
(52.24651138888889, 21.01391472222222)
(52.24647638888889, 21.013829722222223)
(52.246478055555556, 21.01384138888889)
(52.246473055555555, 21.013843055555554)
(None, None)
(52.24825638888889, 21.010553055555555)
(52.254095, 21.009555)
(52.254089722222226, 21.009519722222223)
(52.254103055555554, 21.009513055555555)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(52.245868055555555, 21.05035638888889)
(52.24589805555556, 21.05029)
(52.245913055555555, 21.050294722222223)
(52.24589972222223, 21.05027138888889)
(52.24590305555556, 21.050253055555558)
(52.245835, 21.05122138888889)
(52.245378055555555, 21.053028055555558)
(52.24532138888889, 21.05311138888889)
(52.24504138888889, 21.05342638888889)
(52.24467138888889, 21.05395638888889)
(52.24469138888889, 21.053958055555555)
(52.24463638888889, 21.053905)
(52.244683055555555, 21.05389)
(52.24487, 21.05780138888889)
(52.244863055555555, 21.057795000000002)
(52.24483638888889, 21.05778)
(52.24483, 21.057769722222222)
(52.244933055555556, 21.057938055555557)
(52.24502805555556, 21.05799)
(52.24510138888889, 21.05799638888889)
(None, None)
(None, None)
(52.216325000000005, 21.029848055555554)
(52.21634, 21.029868055555553)
(52.21636, 21.029883055555555)
(52.216346388888894, 21.02992)
(None, None)
(None, None)
(None, None)
(52.214690000000004, 21.03572138888889)
(52.21466, 21.03568305555556)
(52.21492305555556, 21.03601805555556)
(52.21492305555556, 21.03601638888889)
(52.21491805555556, 21.036025000000002)
(52.21488305555556, 21.03600638888889)
(52.214888055555555, 21.035708055555556)
(52.21489305555556, 21.035699722222223)
(52.21491972222223, 21.035723055555557)
(52.21501472222222, 21.035545000000003)
(52.21500138888889, 21.035609722222222)
(52.214979722222225, 21.03560305555556)
(52.21948638888889, 21.033211388888887)
(None, None)
(52.23196138888889, 21.021281388888887)
(52.232124722222224, 21.021211388888887)
(52.23425, 21.019173055555555)
(52.23835972222222, 21.017858055555553)
(52.23896638888889, 21.017783055555554)
(52.238974722222224, 21.017783055555554)
(None, None)
(52.243028055555556, 21.01481638888889)
(52.243565000000004, 21.014568055555557)
(52.24553138888889, 21.01369638888889)
(52.24552638888889, 21.013683055555557)
(52.24550305555556, 21.01368972222222)
(52.245513055555556, 21.013698055555555)
(52.246023055555554, 21.013704722222222)
(52.246023055555554, 21.013715)
(52.246905, 21.013323055555556)
(52.24698305555555, 21.013233055555556)
(None, None)
