(None, None)
(None, None)
(34.75890138888889, 32.41831638888889)
(None, None)
(None, None)
(34.75897305555556, 32.41847472222222)
(34.75897305555556, 32.41847472222222)
(34.75897305555556, 32.41847472222222)
(34.75893305555555, 32.41853305555556)
(34.75893638888889, 32.41853472222222)
(34.75893638888889, 32.41853472222222)
(None, None)
(34.75532638888889, 32.41397638888889)
(34.75525972222222, 32.41415472222222)
(None, None)
(34.75521805555555, 32.41414805555556)
(34.755225, 32.414138055555554)
(34.75618472222222, 32.415881388888884)
(34.75615138888889, 32.41580805555555)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(34.756498055555554, 32.405321388888886)
(None, None)
(34.75637638888889, 32.40495972222222)
(34.75638638888889, 32.404961388888886)
(34.756393055555556, 32.404965)
(34.75641805555556, 32.40496805555556)
(34.756415, 32.404965)
(34.75641805555556, 32.40495972222222)
(34.756413055555555, 32.40495972222222)
(34.756394722222225, 32.40497138888889)
(34.75646805555556, 32.404905)
(34.75659805555556, 32.40436138888889)
(34.75606, 32.403819999999996)
(34.75684472222222, 32.40394138888889)
(34.75660472222222, 32.40375638888889)
(34.75698805555555, 32.40383805555555)
(34.75965305555555, 32.406148055555555)
(34.7596, 32.406165)
(34.759613055555555, 32.40615472222222)
(None, None)
(None, None)
(None, None)
(34.76537638888889, 32.4067)
(34.76538472222222, 32.406663055555555)
(34.765394722222226, 32.40665138888889)
(34.764833055555556, 32.406506388888886)
(34.76455638888889, 32.406794999999995)
(34.76452305555556, 32.40679138888889)
(34.76453138888889, 32.40678638888889)
(34.76454138888889, 32.40678805555555)
(34.764535, 32.406776388888886)
(34.76453638888889, 32.406774999999996)
(34.76455638888889, 32.40679972222222)
(34.764555, 32.40681138888889)
(34.764555, 32.40681138888889)
(34.764543055555556, 32.406819999999996)
(None, None)
(34.76206805555555, 32.40488305555555)
(34.76207, 32.40488138888889)
(None, None)
(34.760983055555556, 32.403973055555554)
(34.76098805555556, 32.403976388888886)
(34.76098805555556, 32.40398138888889)
(None, None)
(34.755338055555555, 32.40121138888889)
(34.755345, 32.40121638888889)
(34.755325, 32.40122638888889)
(None, None)
(34.75532805555556, 32.40123972222222)
(34.75420972222222, 32.40295472222222)
(34.75425805555555, 32.40307305555555)
(34.75430472222222, 32.403596388888886)
(34.754308055555555, 32.40358805555555)
(None, None)
(None, None)
(None, None)
(34.75313805555555, 32.40964638888889)
(34.752474722222225, 32.409081388888886)
(34.752425, 32.40893972222222)
(None, None)
(34.74926138888889, 32.40546972222222)
(34.748398055555555, 32.40554638888889)
(34.73496138888889, 32.41485)
(34.734435, 32.41522638888889)
(34.73155305555556, 32.417093055555554)
(34.72192638888889, 32.431101388888884)
(34.72183305555556, 32.43145638888889)
(None, None)
(None, None)
(34.75903638888889, 32.418409999999994)
(34.759054722222224, 32.41836305555555)
(34.758988055555555, 32.418425)
(34.75901638888889, 32.418418055555556)
(None, None)
(None, None)
(None, None)
(None, None)
(34.854798055555555, 32.368653055555555)
(34.854798055555555, 32.368653055555555)
(34.854798055555555, 32.368653055555555)
(34.854798055555555, 32.368654722222225)
(34.854798055555555, 32.368654722222225)
(34.854779722222226, 32.368735)
(34.85480638888889, 32.36860638888889)
(34.854805, 32.368608055555555)
(34.854805, 32.368608055555555)
(34.854805, 32.368608055555555)
(34.85480305555556, 32.368609722222224)
(34.854800000000004, 32.36861138888889)
(34.854800000000004, 32.36861138888889)
(34.854800000000004, 32.36861138888889)
(34.854798055555555, 32.36861305555556)
(34.854798055555555, 32.36861305555556)
(34.85478305555556, 32.36861805555556)
(34.85478138888889, 32.36861805555556)
(34.85478138888889, 32.36861805555556)
(34.85478138888889, 32.36861805555556)
(34.854778055555556, 32.36861638888889)
(34.854778055555556, 32.36861638888889)
(34.854778055555556, 32.36861305555556)
(34.854778055555556, 32.36861305555556)
(34.854778055555556, 32.36861305555556)
(34.85479, 32.36853972222222)
(34.85479138888889, 32.368538055555554)
(34.85479138888889, 32.368538055555554)
(34.854785, 32.368575)
(34.85476805555556, 32.368631388888886)
(34.854815, 32.36864805555555)
(34.85483, 32.36866972222222)
(None, None)
(34.85474138888889, 32.36858138888889)
(34.85473805555556, 32.368583055555554)
(34.85473638888889, 32.368569722222226)
(34.854715, 32.368605)
(34.854731388888894, 32.36861638888889)
(34.854734722222226, 32.36860305555555)
(34.854734722222226, 32.36859305555556)
(34.854734722222226, 32.368588055555556)
(34.85474138888889, 32.36860638888889)
(34.85473, 32.36860305555555)
(34.85474, 32.36859805555556)
(34.85474638888889, 32.368605)
(34.85475805555556, 32.368584722222224)
(34.85473, 32.36859)
(34.85473805555556, 32.36860305555555)
(34.85461638888889, 32.368523055555556)
(34.854745, 32.36859305555556)
(34.854748055555554, 32.368515)
(34.854748055555554, 32.368515)
(34.854748055555554, 32.368515)
(34.854748055555554, 32.368515)
(34.854755000000004, 32.36869138888889)
(34.854755000000004, 32.36869138888889)
(34.854755000000004, 32.36869138888889)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(34.92469, 32.346334722222224)
(34.924676388888884, 32.34631138888889)
(34.924676388888884, 32.34631138888889)
(None, None)
(None, None)
(34.920026388888886, 32.32684805555556)
(34.92002305555555, 32.32684305555556)
(34.920055, 32.326815)
(None, None)
(35.07506638888889, 32.31776305555556)
(35.07509138888889, 32.31777)
(35.07505638888889, 32.31775972222223)
(35.07506305555556, 32.31777)
(None, None)
(35.07550305555556, 32.31759138888889)
(35.075496388888894, 32.31765638888889)
(35.07548638888889, 32.31765138888889)
(35.07551638888889, 32.317638055555555)
(35.075515, 32.317639722222225)
(35.075515, 32.317641388888894)
(35.07553138888889, 32.31766805555556)
(35.07553, 32.31766972222223)
(35.07552305555556, 32.317666388888895)
(35.07551305555556, 32.31768)
(35.07550638888889, 32.317665000000005)
(35.07553805555556, 32.31767305555556)
(35.07551, 32.31760138888889)
(35.07551, 32.31765138888889)
(None, None)
(35.075695, 32.317821388888895)
(35.07584000000001, 32.317765)
(35.07584305555556, 32.317735000000006)
(35.07584138888889, 32.31774305555556)
(35.07584000000001, 32.317750000000004)
(35.07582805555556, 32.31774638888889)
(35.075825, 32.31774805555556)
(35.075829722222224, 32.31774805555556)
(35.075833055555556, 32.31774638888889)
(35.075834722222226, 32.31774638888889)
(35.075829722222224, 32.31774805555556)
(None, None)
(35.07558305555556, 32.31800638888889)
(35.07557138888889, 32.31801305555556)
(None, None)
(35.05653805555555, 32.34737638888889)
(35.056565, 32.34737305555556)
(None, None)
(35.056178055555556, 32.347355)
(35.056146388888884, 32.347368055555556)
(35.05611638888889, 32.34768305555556)
(35.05610305555555, 32.34769305555556)
(35.05610305555555, 32.34769305555556)
(35.05610305555555, 32.347704722222225)
(35.05610972222222, 32.34770638888889)
(35.05629138888889, 32.347636388888894)
(35.056313055555556, 32.347616388888895)
(35.05631638888889, 32.34762638888889)
(35.05631972222222, 32.34762305555556)
(35.05631805555555, 32.34763)
(35.05645472222222, 32.34762305555556)
(35.05645472222222, 32.347723055555555)
(35.05639305555555, 32.34784472222223)
(35.056378055555555, 32.34785638888889)
(35.05637972222222, 32.347859722222225)
(35.056378055555555, 32.347861388888894)
(None, None)
(35.056421388888886, 32.34776638888889)
(35.056443055555555, 32.34780805555556)
(35.05644638888889, 32.34780972222222)
(35.05645472222222, 32.34780972222222)
(35.05649805555555, 32.34784138888889)
(35.05648, 32.347835)
(35.056486388888885, 32.347794722222226)
(35.05648305555555, 32.34779)
(35.05649972222222, 32.347658055555556)
(35.056418055555554, 32.347633055555555)
(35.056405, 32.34762638888889)
(35.05640138888889, 32.34753305555556)
(35.0564, 32.347526388888895)
(None, None)
(34.871698055555555, 32.43594638888889)
(34.87169305555555, 32.43595805555555)
(34.871673055555554, 32.435988055555555)
(None, None)
(34.87203, 32.43680305555555)
(34.87202638888889, 32.43677972222222)
(34.87204, 32.436793055555555)
(34.872045, 32.43680138888889)
(34.87204638888889, 32.43684138888889)
(34.87204638888889, 32.43684972222222)
(34.871583055555554, 32.43622638888888)
(34.87157472222222, 32.43619305555555)
(None, None)
(34.87166472222222, 32.43624305555555)
(34.871808055555555, 32.43628)
(34.871809722222224, 32.43626972222222)
(34.871808055555555, 32.43626972222222)
(34.871538055555554, 32.436168055555555)
(34.87139472222222, 32.43615138888889)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(34.983693055555555, 32.741435)
(34.983795, 32.74122805555556)
(34.98369, 32.740858055555556)
(None, None)
(None, None)
(34.98374472222223, 32.74087)
(34.98356638888889, 32.74074805555556)
(34.98350805555555, 32.74077638888889)
(34.983515000000004, 32.74097805555556)
(34.983553055555554, 32.741075)
(34.98350638888889, 32.74116638888889)
(34.98350472222222, 32.741170000000004)
(34.983489722222224, 32.74138305555556)
(34.98337138888889, 32.74136305555556)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(None, None)
(34.91257638888889, 32.83844972222222)
(None, None)
(34.911935, 32.83789)
(None, None)
(34.883825, 32.865293055555554)
(34.88382138888889, 32.865293055555554)
(34.883788055555556, 32.86519972222222)
(34.88393638888889, 32.86515)
(34.88401472222222, 32.86521805555556)
(34.884008055555555, 32.86523638888889)
(34.66511305555555, 32.62839805555556)
(34.665076388888885, 32.62839805555556)
(34.665076388888885, 32.62840305555556)
(34.665076388888885, 32.6284)
(34.66503972222222, 32.628425)
(34.66506, 32.628344722222224)
(34.66504805555555, 32.62836138888889)
(34.66504972222222, 32.628395)
(34.66509638888889, 32.62840638888889)
(34.75931305555556, 32.41907)
(34.759303055555556, 32.41905638888888)
